artist,title,cleaned_lyrics,mood
Amit Trivedi,Namo Namo,jaya ha jaya ha shakara bhalanatha shakara adadava shakara ha shavaya shakara tara japa bhalanatha shakara chala sasa kasa taraha ha shavaya shakara mara karama ta ha jana kaya bara ha kaya bhala kaya bara ha kaya bhala kaya bara ha kaya bhala tara rasata pa ma ta akha mada chala akha mada chala akha mada chala tara nama hara laya tamasa mara namanama shakara bhalanatha shakara jaya taralakanatha shabha ha shavaya shakara namanama shakara bhalanatha shakara radaradava ha mahashavara sashata janama bha pahala tara vasa jaga rahaga tara asatha kaya samaya kaya paralaya dana ma tara mahanata mahanata mahanata sapaya ota ma bhalanatha shakara mataya ha jasa taraha ha shavaya shakara mara ma shakara bhalanatha shakara ta basa ha usa taraha ha shavaya shakara majha bharama ha mara kabha naha mara kabha naha mara kabha naha mara aratha kaya nararatha kaya bha ha sabha tara bha ha sabha tara bha ha sabha tara tara samana ha jhaka mara pa hatha tara namanama shakara bhalanatha shakara jaya taralakanatha shabha ha shavaya shakara namanama shakara bhalanatha shakara radaradava ha mahashavara chadarama lalata pa bhasama ha bhajao ma vasatara baghachala ha khadau pava ma payasa kaya ha tajha gaga ha tara jatao ma jatao ma jatao ma dasara vasata bhalanatha shakara ta sadava ha jaya ha shavaya shakara maga kacha kabha naha bhalanatha shakara tana sarapha ha daya ha shavaya shakara samadara mathana samaya pada samaya pada samaya pada davadava dana laka ma vashamata pa chada vashamata pa chada vashamata pa chada amata sabha ma payala vasha tana khada paya namanama shakara bhalanatha shakara jaya taralakanatha shabha ha shavaya shakara namanama shakara bhalanatha shakara radaradava ha mahashavara namanama shakara bhalanatha shakara jaya taralakanatha shabha ha shavaya shakara namanama shakara bhalanatha shakara radaradava ha mahashavara radaradava ha mahashavara radaradava ha mahashavara,Calm
Amit Trivedi,Gal Mitthi Mitthi,gal mitthi mitthi bajne taashe dhol gal mitthi mitthi ras kaano vich ghol bajne taashe dhol masti vi dol mann naina khol chahat moti rol dil hunda ae anmol daulat tol aa sohni tenu chaand choodi pehrawa mainu ishaara te doli lai aanwa gal mitthi mitthi ras kaano vich gol bajne taashe dhol masti vi dol jaanleva ada fida ang sharara maare lashkara soniye dekhan ta dil dhadke tann agan bhadke surat mannmoni kitta dassa sohni heeriye gal mitthi mitthi das kaano vich ghol bajne taashe dhol masti vi dol mann naina khol chahat moti rol dil hunda ae anmol daulat tol aa sohni tenu chaand choodi pehrawa mainu ishaara te doli lai aanwa likechahne hoon idhar zara vekhe ik nazar lakhan da shukar sohniye jaan hoon deewana jaana heeriye gal mitthi mitthi ras kaano vich gol bajne taashe dhol masti vi dol mann naina khol chahat moti rol dil honda ae anmol je daulat tol aa sohni tenu chaand choodi pehrawa mainu ishaara te doli lai aanwa gal mitthi mitthi gal mitthi mitthi bolembed,Energetic
Amit Trivedi,Love you zindagi,dil lage dil lage bye bye bye bye ane ane dil aa jane muskurahat jane jane dil chale jane ghabarahat bye bye bye bye bye bye love zindagi love zindagi love zindagi love zindagi whoa whoa whoa hath pakad hath chhuda du du moody tedhi khoob yе jodi janе jane dil chale jane ghabarahat bye bye bye bye bye bye likelove zindagi love zindagi love zindagi love zindagi,Happy
Amit Trivedi,Dhak Dhuk,paya dala laga eka pala ma laga thasa kasa jau ma parae dasa paya mara nathara paya samajha sadasa kasa jau ma parae dasa jayara jayara jayara dhakadhaka hae jayara dhakadhaka hae haehaehae khavahamakaha khavahamakaha khavahamakaha dhakadhaka hae jayara dhakadhaka hae haehaehae paya dala laga eka pala ma laga thasa kasa jau ma parae dasa ha kabha dala dha.daka bai akha pha.daka ta hama bhala jae ra tajha dala jana para pahachana nana phasala jae ra sahama palaka mata eka chalaka tara zakara jaba bha ae tha.da fakara cha jae haehaehae jayara jayara jayara dhakadhaka hae jayara dhakadhaka hae haehaehae paya dala laga eka pala ma laga thasa kasa jau ma parae dasa likeha danarata takha tara kaya yada ae ra tara tanabana chana bahana dala ba.da satae ra kaya hama raka eka bara taka tara zakara jaba bha ae tha.da fakara cha jae haehaehae jayara jayara jayara dhakadhaka hae jayara dhakadhaka hae haehaehae lalala lalalala lalala lalalalala kasa jau ma parae dasa jayara dhakadhakadhaka hae jayara jayara jayara dhakadhakadhaka hae hae hae1embed,Romantic
Amit Trivedi,Ghodey Pe Sawaar,kai kasa unaha samajhae sajanaya ma abha inakara ha jana balama gha.da pa kaya savara ha jana balama gha.da pa kaya savara ha dharadhara jatana karana dalahanaya khalata haradaya davara ha jana balama gha.da pa kaya savara ha jana balama gha.da pa kaya savara ha bala ma badha gajara lagana nazadaka ana ha bahana saba jana bha chalaya chala mashakala ha bacha pana ha akhaya thaga bharana va jana bataya jaramana ha ma taka mara bhava tana bahasa bakara ha jana balama gha.da pa kaya savara ha jana balama gha.da pa kaya savara ha kai kasa unaha samajhae sajanaya ma abha inakara ha jana balama gha.da pa kaya savara ha jana balama gha.da pa kaya savara ha,Energetic
Amit Trivedi,English Vinglish (Female Version),coffee voffee sugar vugar paper vaper news vews clock vock time vime run vun run vun train vain pass vass late vate class vass friendship vendship bonding vonding fun vun fun vun badlaa nazara yun yun yun happy vappy busy vusy hoon hoon hoon dheeme dheeme slowly slowly im learning vearning seekhun veekhun zubaan dheeme dheeme slowly slowly im learning vearning seekhun veekhun zubaan aflatoon english vinglish junoon english vinglish morning noon english vinglish english vinglish aflatoon english vinglish junoon english vinglish morning noon english vinglish english vinglish english vinglish morning noon english vinglish liketeda yun acchha phir im vying im liking viking dheeme dheeme slowly slowly im learning vearning seekhun veekhun zubaan dheeme dheeme slowly slowly im learning vearning seekhun veekhun zubaan aflatoon english vinglish junoon english vinglish morning noon english vinglish english vinglish aflatoon english vinglish junoon english vinglish morning noon english vinglish english vinglish english vinglish morning noon english vinglish kaisaa asar chadhaa sar chalte chale bekhabar rukne kaho chalte jaane qatraa darr qatraa fikar raahon kho jaaye raahon mod rukne kaho badlaa nazaraa yun yun yun saaraa happy vappy busy vusy ha aflatoon english vinglish junoon english vinglish morning noon english vinglish english vinglish english vinglish morning noon english vinglish hurry vurry walk shok train vain clock vock late vate home vome run vun run vun vello food vood call vall talk valk tv shivi sleep veep num num num num,Calm
Amit Trivedi,Lehrein,khoyikhoyi hoon dil haal dhundli saari khwaab ulja khayaal saari kaliyan murja rang yaadon reh gharaande reet lehrein aayi lehron beh raah chirag saamne phoolon bhaag kahun sune kaante chune sapne kho jaage dil gumm kaliyan murja rang yaadon beh gharaande reet lehrein aayi lehron beh kahun dil udaas door paas choo dil baatein din raatein dhakhal khawab dil betaab likesaari kaliyan murja rang yaadon beh gharaande reet lehrein aayi lehron beh beh gayeembed,Calm
Amit Trivedi,Badra Bahaar,ha babala agana ma amava tala nahara dalara naja pala mara mara gadaya bachapana sadasa la ra badara bahara amama chaba chalala khala tajara ma jana sapana ha pada jhatha jhatha kahana paraya ta ha badara bahara sasaka ra jayara bahata ra kajara data ra chagata ra ma bhala sakhaya bachapana bataya ghana ghana sasa ghabarae paya da ha badara bahara likeo dala khala phala ma saja asavana savara nana ma jala khara khara sabara phahara sadasa la ha badara bahara badara bahara ha badara baharaembed,Calm
Amit Trivedi,Shauq,bakharana majhaka shaqa ha ba.da samataga majhaka ta zara haya bakharana majhaka shaqa ha ba.da samataga majhaka ta zara dabata ha tajhama aja mara kashata gafataga ma utara ha dabata ha tajhama aja mara kashata gafataga ma utara taraha ha dakha tajha ha rata hava sasa thama la ha hatha taraha haya akha ma tara rata nada baza ta hara ha 100 fasada ha utha gae qadama ta akha jhaka ha jasa kai gahara ha ha kha ha dana ekadasara ma jasa saradaya shama ma dhaa haya pana bha tara aina haa satara ma tajhaka ha gana haa bakharana majhaka shaqa ha ba.da samataga majhaka ta zara zara,Calm
Amit Trivedi,Chavanprash,chumme chavanprash chumme chavanprash vitamin andaaz vitamin andaaz chumme chavanprash chumme chyawanprash swasthya chumma bada chumma chumma saccha bada din dafaa chumma sanam chumma rakhta khoon garam tandurusti raaz tandurusti raaz chumme ahaa chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash mehfil muscle majnu kolhapuri swasnagar naam jugnu hero chaal badan baal haaye allah haaye allah likedole shole haaye allah haaye allah aankhein vaakhein seko seko la la la la la la dingga la la la la la la la la dingga la la dingga la la dingga la la haaye haaye haaye haaye teer naino sattak chalaati khattak calorie tan jalaati omg teer naino chalati calorie tan jalaati zulfon tale saans bharne meditation ehsaas trainer premika trainer premika chalti phirti yoga class chalti phirti yoga class chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash chumme chavanprash,Energetic
Amit Trivedi,Ghanchakkar Babu,oye oye oye oye dhapi oye oye oye oye jhhapi oye oye oye oye pappi muahhh sun oye ghanchakkar babu chakkar bekabu bheja talke sabu dana mann bhook badi dhan sabne tujhko sanki lutiya khatiya lungi continuas thukkamm patti ghanchakkar sun chaal sweater bun shakkar badley gudh jana sar bhooton matki chat ulti latki taal mare chutki shaana lafda jhagda sumdi spontaneous jholam patti likewah wah wah wah tujhme bharke shaitani buddhi tauba kehke shaitanon karwa nasbandi hey tujhko pakdega bhia daargoa thaane kardi fbi nikkar gandi bank locker baap naukar khada khulla hokar aana mantar hatke sur bhatke joh ratke gaana tabla tumba pungi continuas thukkamm patti sana shana uddti chidiya gin leta aa eee badle sikha alpha theta sabke colar bhaiya ilzamo kichad uchhla muh galti single chiitaa baat sajish daftar daal murgi khaana aankh dayi fadki chahat utni bhadki door bhagaye kadki aana chammiya ramiya gulti spontaneous jholam pattiembed,Energetic
Amit Trivedi,Motumaster,maa maa maa pait maar deti maar deti bihar akaal akaal orissa orissa maa perplex perplex baap complex complex complex arrey radio zamaane multiplex multiplex paida din paida 2 times baap gaon ladoo batwaya 2 times aakhri din isske gaon khaya khaya khaya paida maa zor chilai leke ashok chakra sarkar daudi daudi aayi doctor baap side jaake daanta 2 times layi gastronomical jwarbhata 2 times darzi inchi tape bagal chaape 2 times kamar naapte kamra naape 2 times hoo pathar paalne leta rota 2 times gaon isske baap aasuon bartan dhota bartan bartan bartan dhota gusse isska baap oho parliament aaha nirodh late invent oho invent likehar baal khaal chaal kha jaaye haath padh jaaye mahiney saal kha jaaye behal bacha haal haal kha jaaye bemaut marte mann malaal kha jaaye lalu kalaal kha jaaye naxal baari naal kha jaaye bachpan dhamaal kha jaaye budhape shaal kha jaye haya chodo baheya chaal kha jaaye parosa sake khayal kha jaaye butter chiken butter chiken hoo ladoo gopal chopal khada itarsi baitha bhopal baitha bhopal baitha bhopal bhopal bhopal baitha bhopal paad khansabo daad baap murdabad beta muradabad paad khansabo daad baap murdabad beta muradabad baap murdabad beta muradabad hey dakaar bhopu bekar gud gud pait pait sarkar vote vote phod size maa pyaar hajam baap karobaar baap karobaar baap karobaar chirken muse varan lose udne dena dooms day fuse dooms day fuse dooms day fuse doom dooms day fuse dooms day fuse khachua faster motumaster gas plaster motumaster naak bandh phaatkar motumaster chod baant baant motumaster motumaster total disaster total diaster motumaster motumaster daaro paas chup bastardembed,Energetic
Amit Trivedi,Dosti,ajgar aurbaaz saagar jhanjhaar jhal angaar saahil majhdhaar baaghi jallaad dosti chali aandhi aayegi kranti sangram sangam lehre layegi dara dum dara dum dara dum dum dara dum dara dum dara dum dum dara dum dara dum dara dum dum dum chattaan tufaan dosti gaaz garjan dosti purab paschim milte hairat dosti dara dum dara dum dara dum dum dara dum dara dum dara dum dum dara dum dara dum dara dum dum dum soriyariyaari orioriori soriyariyaari ariariariari raaz chhup moti gehra samandar badhta pal bich faansla jung sangh bal chhaye baadal chalti pal pal zehrili hawa raah laksh toota darpan chhuta bandhan bache chali aandhi aayegi keysi kranti sangram sangam lehre layegi dara dum dara dum dara dum dum dara dum dara dum dara dum dum dara dum dara dum dara dum dum dum yaki sakhke pehre sise badle chehre lage babari takdir raah laksh toota darpan chhuta bandhan bache chali aandhi aayegi keysi kranti sangram sangam lehre layegi dara dum dara dum dara dum dum dara dum dara dum dara dum dum dara dum dara dum dara dum dum dum chattan toofan dosti gaaz garjan dosti purab paschim milte hairat dostiembed,Calm
Amit Trivedi,Behke Behke,behke behke nain cheenay dil chain pyaar intezaar karde bekaraar pyaar yaadein dil tadpayein saansein ulajti jaaye aankhein sapne dikhlaye anjaane aankhon gabhraye raaton paaye haathon malta jaaye deewane jaane pyaar sh sh shake booty till wanna summer back duty user queue bit movie body revenge style wonder dua fuse move gang moves bombay bombay likedhoondti nazar ik haseen armaan leke prem nagar taraf safar dil sauda leke pighla pighla ju mann sundar sundar ju tann dil dhadakte shole bhadakte hosh khota pyaar jaane pyaar behke behke nain cheenay dil chain pyaar intezaar karde bekaraar pyaar yaadein dil tadpayein saansein ulajti jaaye aankhein sapne dikhlaye anjaane aankhon gabhraye raaton paaye haathon malta jaaye deewane jaane pyaar jaane pyaarembed,Romantic
Amit Trivedi,Namo namo ji Shankara,jai jai shankara bholenath shankara dev shankara hey shivay shankara jaap bina bholenath shankara chale saans hey shivay shankara karm jaane bura bhalaa raaste aankh moond chalaa naam jot tamas namo namo ji shankara bholenath shankara hey triloknath shambhu hey shivay shankara namo namo ji shankara bholenath shankara rudradev hey maheshvara likesrishti janam vaas jag rahegi aastha samay pralay mahaanta mahaanta mahaanta seepiyon ontt bholenath shankara motiyan hey shivay shankara mann shankara bholenath shankara basa hey shivay shankara bharam arth nirarth saamne jhuka sar haath namo namo ji shankara bholenath shankara hey triloknath shambhu hey shivay shankara namo namo ji shankara bholenath shankara rudradev hey maheshvara chandrama lalaat bhasm bhujaaon vastra baagh chhaal khadau paanv pyaas ganga jataaon jataaon jataaon doosron waaste bholenath shankara sadaive jiya hey shivay shankara maanga bholenath shankara sirf hey shivay shankara samudra manthan samay aa pada dwand lok vishamrit chida amrit baant pyaala vish piya namo namo ji shankara bholenath shankara hey triloknath shambhu hey shivay shankara namo namo ji shankara bholenath shankara rudradev hey maheshvara namo namo ji shankara bholenath shankara hey triloknath shambhu hey shivay shankara namo namo ji shankara bholenath shankara rudradev hey maheshvara rudradev hey maheshvara rudradev hey maheshvaraembed,Calm
Amit Trivedi,Gubbare,para ra ra ra para ra ra pa ra ra aasmaan barse bharbhar neelepeele colour khele jee bhar dil pataa dil pataa lamhe jaan kisam kisam gubbare gubbare whistles gubbare gubbare whistles gubbare gubbare whistles gubbare gubbare whistles zyada bhara dheela phus padha hawaa khada mazaa dil lamhe jaan kism kism gubbare gubbare whistles gubbare gubbare whistles likena gubba gubba gubbare zara zara muskurahaton bahaane janjhaton doobi doobi doobi duniya duniya bulbule khushi khushi khushi zaraa sambhalke rehna ghamo pin chubhe phoot jaaye dhatt pyaare gubbare phir milenge bewkoofi yaar kaahe khele guchha lele sajaa mele dil lamhe jaan kisam kisam gubbare gubbare whistles gubbare gubbare whistles gubbare gubbare whistles chaahe phulaa gubbare gubbare muskura seene laga leembed,Happy
